D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,forward_returns,risk_free_rate,market_forward_excess_returns,date_id,lagged_forward_returns,lagged_risk_free_rate,lagged_market_forward_excess_returns
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.4599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6349999904632568,2.8940000534057617,1.2590000629425049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5386319872.0,2378591219.8932114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2707.2998046875,0.0,0.0,0.0,0.0,0.9169694737750692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8866.0,0.0,14.640000343322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.7224838749618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803778347408639,6.488095200251019e-05,0.0550380226070926,11,-0.0505003790663348,6.488095200251019e-05,-0.0537601192783117
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.4599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6349999904632568,2.8940000534057617,1.2590000629425049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6296370176.0,2780468144.063293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1201.2705078125,0.0,0.0,0.0,0.0,1.0159173890575806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9578.6298828125,0.0,14.640000343322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.4320255974881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0389940701535206,6.488095200251019e-05,-0.0423346377826872,12,0.0803778347408639,6.488095200251019e-05,0.0550380226070926
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6430000066757202,2.869999885559082,1.2269998788833618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6457399808.0,2861688437.550863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-760.4501953125,0.0,0.0,0.0,0.0,0.9923093742489416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9205.1201171875,0.0,15.779999732971191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.5616469530804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00111573859784,6.519841296332222e-05,-0.0044311610069032,13,-0.0389940701535206,6.488095200251019e-05,-0.0423346377826872
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8599853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.690000057220459,2.8480000495910645,1.1579999923706057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5991139840.0,2640431774.5021143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.16015625,0.0,0.0,0.0,0.0,0.9954982310302736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9194.849609375,0.0,16.350000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.6812714535438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1006041510585813,6.70634943341452e-05,-0.0581124415766944,14,-0.00111573859784,6.519841296332222e-05,-0.0044311610069032
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.718000054359436,2.816999912261963,1.0989998579025269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6438230016.0,2839351735.63283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1067.740234375,0.0,0.0,0.0,0.0,0.91653750106473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8269.8095703125,0.0,17.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0615727275504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037547153880626,6.817460533172366e-05,0.0004916551817704,15,-0.1006041510585813,6.70634943341452e-05,-0.0581124415766944
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.550048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7330000400543213,2.825999975204468,1.0929999351501465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6834429952.0,2998214488.3207827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-565.1396484375,0.0,0.0,0.0,0.0,0.9316494343122383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8300.8603515625,0.0,16.59000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.542292060787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045163099033997,6.876984285929846e-05,0.0012167404331901,16,0.0037547153880626,6.817460533172366e-05,0.0004916551817704
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7380000352859497,2.8480000495910645,1.1100000143051147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289379840.0,2306750867.770687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1240.2802734375,0.0,0.0,0.0,0.0,0.9626580707919484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8338.349609375,0.0,15.800000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.2039993251303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0505459409004189,6.896825536849007e-05,-0.0538730479735208,17,0.0045163099033997,6.876984285929846e-05,0.0012167404331901
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7380000352859497,2.8480000495910645,1.1100000143051147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4426149888.0,1930287747.12219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1288.240234375,0.0,0.0,0.0,0.0,0.94202031934233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7916.8798828125,0.0,15.800000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.277298530703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387526158320983,6.896825536849007e-05,0.0353745872484952,18,-0.0505459409004189,6.896825536849007e-05,-0.0538730479735208
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7380000352859497,2.8480000495910645,1.1100000143051147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6639190016.0,2895416437.081305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-971.169921875,0.0,0.0,0.0,0.0,1.001676493095513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8223.6796875,0.0,15.800000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.2422789173115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494876647182156,6.896825536849007e-05,0.0460940550852972,19,0.0387526158320983,6.896825536849007e-05,0.0353745872484952
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.2099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7280000448226929,2.845000028610229,1.1169999837875366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6729110016.0,2942973936.1475782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.8408203125,0.0,0.0,0.0,0.0,1.0420867992775256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8630.650390625,0.0,19.020000457763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.4715887247237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327691799733553,6.857143035010686e-05,0.0293642492973007,20,0.0494876647182156,6.896825536849007e-05,0.0460940550852972
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7580000162124634,2.878999948501587,1.1209999322891235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6361789952.0,2743924950.471026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.609375,0.0,0.0,0.0,0.0,1.0605458335229228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8913.4697265625,0.0,18.200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.8037616134786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017737814072429,6.976190540525649e-05,-0.0015930075432463,21,0.0327691799733553,6.857143035010686e-05,0.0293642492973007
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.550048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7100000381469729,2.907000064849853,1.1970000267028809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6043129856.0,2617773324.050706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.9306640625,0.0,0.0,0.0,0.0,1.0476942628216916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8929.2802734375,0.0,17.860000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.4873393049409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022488995834565,6.785714437091161e-05,-0.0258107587753242,22,0.0017737814072429,6.976190540525649e-05,-0.0015930075432463
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.9599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6829999685287476,2.8320000171661377,1.14900004863739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5530390016.0,2449785174.339953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.58984375,0.0,0.0,0.0,0.0,1.0049924256365224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8728.4697265625,0.0,23.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.3816006091763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173169404672413,6.678571303685506e-05,0.0139739024106161,23,-0.022488995834565,6.785714437091161e-05,-0.0258107587753242
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.9000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687999963760376,2.8299999237060547,1.1419999599456787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5954120192.0,2635732774.5323043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.9404296875,0.0,0.0,0.0,0.0,1.0071823876615589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8879.6201171875,0.0,24.8700008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.5974240164458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0238185865170761,6.698412554604667e-05,-0.0271411031744731,24,0.0173169404672413,6.678571303685506e-05,0.0139739024106161
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.9000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687999963760376,2.8299999237060547,1.1419999599456787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5664600064.0,2507569810.794741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4697265625,0.0,0.0,0.0,0.0,0.9823577125188546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8668.1201171875,0.0,24.8700008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.4922349273163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0198820322538306,6.698412554604667e-05,-0.0231531723342562,25,-0.0238185865170761,6.698412554604667e-05,-0.0271411031744731
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.9000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687999963760376,2.8299999237060547,1.1419999599456787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4569880064.0,2022965991.944589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-417.689453125,0.0,0.0,0.0,0.0,0.9720289793312422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8495.7802734375,0.0,24.8700008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.612026442752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0337084851061746,6.698412554604667e-05,-0.0369279967542515,26,-0.0198820322538306,6.698412554604667e-05,-0.0231531723342562
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.530029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7050000429153442,2.8429999351501465,1.1379998922348022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5921039872.0,2603799427.419847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-719.8798828125,0.0,0.0,0.0,0.0,0.954994739729294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8209.400390625,0.0,21.030000686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.9499090337893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0458450475862155,6.765873186172e-05,-0.0490069188710398,27,-0.0337084851061746,6.698412554604667e-05,-0.0369279967542515
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.300048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7330000400543213,2.7860000133514404,1.0529999732971191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5378250240.0,2380283325.5407367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-895.4296875,0.0,0.0,0.0,0.0,0.9306001175421658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7833.0400390625,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0416683301146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015503551724572,6.876984285929846e-05,0.012317305095571,28,-0.0458450475862155,6.765873186172e-05,-0.0490069188710398
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.1199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6950000524520874,2.775000095367432,1.0800000429153442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4935289856.0,2208183306.749673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-925.14013671875,0.0,0.0,0.0,0.0,0.9662683865038196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7954.47998046875,0.0,22.8700008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.73912130169657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0991617034794232,6.72619068433368e-05,-0.0581124415766944,29,0.015503551724572,6.876984285929846e-05,0.012317305095571
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.4100341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6699999570846558,2.740999937057495,1.0709999799728394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6361229824.0,2884257526.083152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1502.419921875,0.0,0.0,0.0,0.0,0.903427777785644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7165.7001953125,0.0,19.96999931335449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.519333868244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0384024126436746,6.626983956685142e-05,-0.041501548792881,30,-0.0991617034794232,6.72619068433368e-05,-0.0581124415766944
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6699999570846558,2.740999937057495,1.0709999799728394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6289509888.0,2851738851.093961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1605.26025390625,0.0,0.0,0.0,0.0,0.9053812518965048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6890.52001953125,0.0,19.96999931335449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.2597990119128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120469522459418,6.626983956685142e-05,0.0089541463019121,31,-0.0384024126436746,6.626983956685142e-05,-0.041501548792881
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6699999570846558,2.740999937057495,1.0709999799728394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4553269760.0,2064506854.322204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1235.87060546875,0.0,0.0,0.0,0.0,0.9470460169177196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6973.52978515625,0.0,19.96999931335449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.635422422413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0185415146519809,6.626983956685142e-05,-0.0216234492507672,32,0.0120469522459418,6.626983956685142e-05,0.0089541463019121
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6699999570846558,2.740999937057495,1.0709999799728394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4532100096.0,2054908275.9959996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-988.81005859375,0.0,0.0,0.0,0.0,0.9551387343931014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6844.22998046875,0.0,19.96999931335449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.7821614935727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350031814977587,6.626983956685142e-05,0.0318798141772476,33,-0.0185415146519809,6.626983956685142e-05,-0.0216234492507672
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.989990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6829999685287476,2.7320001125335693,1.0490001440048218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4333440000.0,1963053190.7008505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-870.68017578125,0.0,0.0,0.0,0.0,1.0131936078639951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7083.7998046875,0.0,23.6200008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0263087962151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525579588439786,6.678571303685506e-05,0.0494004039821081,34,0.0350031814977587,6.626983956685142e-05,0.0318798141772476
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.1600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7130000591278076,2.7839999198913574,1.0709998607635498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5499700224.0,2445941848.882815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.40966796875,0.0,0.0,0.0,0.0,1.0576585604768152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7456.10986328125,0.0,21.100000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.7528719234068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0807753681979956,6.797619282253204e-05,-0.0581124415766944,35,0.0525579588439786,6.678571303685506e-05,0.0494004039821081
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.72998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6679999828338623,2.7880001068115234,1.1200001239776611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936000000.0,2215439810.809058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.68017578125,0.0,0.0,0.0,0.0,0.9732385780123302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6853.83984375,0.0,20.059999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.6742377157126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061818819628367,6.619047550928025e-05,-0.0093284818751218,36,-0.0807753681979956,6.797619282253204e-05,-0.0581124415766944
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.4300537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6749999523162842,2.8320000171661377,1.1570000648498535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5639320064.0,2502471754.906686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.0595703125,0.0,0.0,0.0,0.0,0.9716943164270716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6811.47021484375,0.0,18.940000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.3293328844053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0257140360451562,6.646825207604302e-05,-0.0288403874035403,37,-0.0061818819628367,6.619047550928025e-05,-0.0093284818751218
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.6400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6799999475479126,2.775000095367432,1.095000147819519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3766810112.0,1691048293.6130154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207.91015625,0.0,0.0,0.0,0.0,0.9523574316436808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6636.31982421875,0.0,21.489999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.697160132617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414039749152079,6.666666458523462e-05,0.0382202369147494,38,-0.0257140360451562,6.646825207604302e-05,-0.0288403874035403
